"SubjectId","Activity","variable","value"
"TrainSubject_14","LAYING","GroupedMean_tGravityAccMag-std()",-0.856593119215686
"TrainSubject_14","SITTING","GroupedMean_tGravityAccMag-std()",-0.92549582962963
"TrainSubject_14","STANDING","GroupedMean_tGravityAccMag-std()",-0.936735577166667
"TrainSubject_14","WALKING","GroupedMean_tGravityAccMag-std()",-0.36380562779661
"TrainSubject_14","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.428405922622222
"TrainSubject_14","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.0197686685018519
"TrainSubject_15","LAYING","GroupedMean_tGravityAccMag-std()",-0.943314107916667
"TrainSubject_15","SITTING","GroupedMean_tGravityAccMag-std()",-0.93797790559322
"TrainSubject_15","STANDING","GroupedMean_tGravityAccMag-std()",-0.948600432641509
"TrainSubject_15","WALKING","GroupedMean_tGravityAccMag-std()",-0.323878324074074
"TrainSubject_15","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.353204008095238
"TrainSubject_15","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.136552217494583
"TrainSubject_16","LAYING","GroupedMean_tGravityAccMag-std()",-0.957895927714286
"TrainSubject_16","SITTING","GroupedMean_tGravityAccMag-std()",-0.941051236086957
"TrainSubject_16","STANDING","GroupedMean_tGravityAccMag-std()",-0.95729449448718
"TrainSubject_16","WALKING","GroupedMean_tGravityAccMag-std()",-0.47180926745098
"TrainSubject_16","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.119183740638298
"TrainSubject_16","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.334795080196078
"TrainSubject_17","LAYING","GroupedMean_tGravityAccMag-std()",-0.948257993521127
"TrainSubject_17","SITTING","GroupedMean_tGravityAccMag-std()",-0.96506519109375
"TrainSubject_17","STANDING","GroupedMean_tGravityAccMag-std()",-0.975377309871795
"TrainSubject_17","WALKING","GroupedMean_tGravityAccMag-std()",-0.461837866885246
"TrainSubject_17","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.0914076757326087
"TrainSubject_17","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.1028777303875
"TrainSubject_19","LAYING","GroupedMean_tGravityAccMag-std()",-0.963193489036145
"TrainSubject_19","SITTING","GroupedMean_tGravityAccMag-std()",-0.951755657260274
"TrainSubject_19","STANDING","GroupedMean_tGravityAccMag-std()",-0.962549342465753
"TrainSubject_19","WALKING","GroupedMean_tGravityAccMag-std()",-0.0993927171359615
"TrainSubject_19","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.413472376589744
"TrainSubject_19","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.177666828025
"TrainSubject_21","LAYING","GroupedMean_tGravityAccMag-std()",-0.942186431444444
"TrainSubject_21","SITTING","GroupedMean_tGravityAccMag-std()",-0.971994251294118
"TrainSubject_21","STANDING","GroupedMean_tGravityAccMag-std()",-0.956919898202247
"TrainSubject_21","WALKING","GroupedMean_tGravityAccMag-std()",-0.299709752173077
"TrainSubject_21","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.264341903711111
"TrainSubject_21","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.278474283829787
"TrainSubject_22","LAYING","GroupedMean_tGravityAccMag-std()",-0.909407761152778
"TrainSubject_22","SITTING","GroupedMean_tGravityAccMag-std()",-0.924336184035484
"TrainSubject_22","STANDING","GroupedMean_tGravityAccMag-std()",-0.939866315079365
"TrainSubject_22","WALKING","GroupedMean_tGravityAccMag-std()",-0.161591787478261
"TrainSubject_22","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.133267478527222
"TrainSubject_22","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.158757474833333
"TrainSubject_23","LAYING","GroupedMean_tGravityAccMag-std()",-0.957871990555555
"TrainSubject_23","SITTING","GroupedMean_tGravityAccMag-std()",-0.924963263235294
"TrainSubject_23","STANDING","GroupedMean_tGravityAccMag-std()",-0.9516698575
"TrainSubject_23","WALKING","GroupedMean_tGravityAccMag-std()",-0.209989354570847
"TrainSubject_23","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.230363964351852
"TrainSubject_23","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.271893714117647
"TrainSubject_25","LAYING","GroupedMean_tGravityAccMag-std()",-0.649254767945205
"TrainSubject_25","SITTING","GroupedMean_tGravityAccMag-std()",-0.960003414461538
"TrainSubject_25","STANDING","GroupedMean_tGravityAccMag-std()",-0.968075629324324
"TrainSubject_25","WALKING","GroupedMean_tGravityAccMag-std()",-0.565601466081081
"TrainSubject_25","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",-0.259465249913793
"TrainSubject_25","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.480006649846154
"TrainSubject_26","LAYING","GroupedMean_tGravityAccMag-std()",-0.964355190394737
"TrainSubject_26","SITTING","GroupedMean_tGravityAccMag-std()",-0.933602783410256
"TrainSubject_26","STANDING","GroupedMean_tGravityAccMag-std()",-0.962697299189189
"TrainSubject_26","WALKING","GroupedMean_tGravityAccMag-std()",-0.421848313898305
"TrainSubject_26","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.14700167906
"TrainSubject_26","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.1507071068
"TrainSubject_27","LAYING","GroupedMean_tGravityAccMag-std()",-0.978920176216216
"TrainSubject_27","SITTING","GroupedMean_tGravityAccMag-std()",-0.969526674714286
"TrainSubject_27","STANDING","GroupedMean_tGravityAccMag-std()",-0.9663601145
"TrainSubject_27","WALKING","GroupedMean_tGravityAccMag-std()",-0.407355787017544
"TrainSubject_27","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.121176277863636
"TrainSubject_27","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.37994878627451
"TrainSubject_28","LAYING","GroupedMean_tGravityAccMag-std()",-0.9545740295
"TrainSubject_28","SITTING","GroupedMean_tGravityAccMag-std()",-0.947782703333333
"TrainSubject_28","STANDING","GroupedMean_tGravityAccMag-std()",-0.917658334177215
"TrainSubject_28","WALKING","GroupedMean_tGravityAccMag-std()",-0.39269402
"TrainSubject_28","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.135465563932609
"TrainSubject_28","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.211928666470588
"TrainSubject_29","LAYING","GroupedMean_tGravityAccMag-std()",-0.981572147681159
"TrainSubject_29","SITTING","GroupedMean_tGravityAccMag-std()",-0.9692903165
"TrainSubject_29","STANDING","GroupedMean_tGravityAccMag-std()",-0.981745712923077
"TrainSubject_29","WALKING","GroupedMean_tGravityAccMag-std()",-0.262695063584906
"TrainSubject_29","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.1344811501875
"TrainSubject_29","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.0414696051693878
"TrainSubject_3","LAYING","GroupedMean_tGravityAccMag-std()",-0.964218176451613
"TrainSubject_3","SITTING","GroupedMean_tGravityAccMag-std()",-0.8703017
"TrainSubject_3","STANDING","GroupedMean_tGravityAccMag-std()",-0.915143303606557
"TrainSubject_3","WALKING","GroupedMean_tGravityAccMag-std()",-0.328428936551724
"TrainSubject_3","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",-0.0411340078469388
"TrainSubject_3","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.333597432542373
"TrainSubject_30","LAYING","GroupedMean_tGravityAccMag-std()",-0.960167907285714
"TrainSubject_30","SITTING","GroupedMean_tGravityAccMag-std()",-0.942901466612903
"TrainSubject_30","STANDING","GroupedMean_tGravityAccMag-std()",-0.916570441355932
"TrainSubject_30","WALKING","GroupedMean_tGravityAccMag-std()",-0.359873411538462
"TrainSubject_30","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",-0.0135771208822581
"TrainSubject_30","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.327410815861538
"TrainSubject_5","LAYING","GroupedMean_tGravityAccMag-std()",-0.958612786346154
"TrainSubject_5","SITTING","GroupedMean_tGravityAccMag-std()",-0.920939027727273
"TrainSubject_5","STANDING","GroupedMean_tGravityAccMag-std()",-0.87977380125
"TrainSubject_5","WALKING","GroupedMean_tGravityAccMag-std()",-0.377178733392857
"TrainSubject_5","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.205422375957447
"TrainSubject_5","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.136736383765957
"TrainSubject_6","LAYING","GroupedMean_tGravityAccMag-std()",-0.897326245964912
"TrainSubject_6","SITTING","GroupedMean_tGravityAccMag-std()",-0.931572655636364
"TrainSubject_6","STANDING","GroupedMean_tGravityAccMag-std()",-0.939310249649123
"TrainSubject_6","WALKING","GroupedMean_tGravityAccMag-std()",-0.266734167368421
"TrainSubject_6","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.373611914166667
"TrainSubject_6","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.0791508842176471
"TrainSubject_7","LAYING","GroupedMean_tGravityAccMag-std()",-0.907039513153846
"TrainSubject_7","SITTING","GroupedMean_tGravityAccMag-std()",-0.881957619770833
"TrainSubject_7","STANDING","GroupedMean_tGravityAccMag-std()",-0.933590156792453
"TrainSubject_7","WALKING","GroupedMean_tGravityAccMag-std()",-0.198554708385965
"TrainSubject_7","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.214544028088723
"TrainSubject_7","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.33474460745098
"TrainSubject_8","LAYING","GroupedMean_tGravityAccMag-std()",-0.91325033
"TrainSubject_8","SITTING","GroupedMean_tGravityAccMag-std()",-0.929943615630435
"TrainSubject_8","STANDING","GroupedMean_tGravityAccMag-std()",-0.937187185222222
"TrainSubject_8","WALKING","GroupedMean_tGravityAccMag-std()",-0.1804072826
"TrainSubject_8","WALKING_DOWNSTAIRS","GroupedMean_tGravityAccMag-std()",0.131337867236842
"TrainSubject_8","WALKING_UPSTAIRS","GroupedMean_tGravityAccMag-std()",-0.227200254219512
"TestSubject_10","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.967556980689655
"TestSubject_10","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.985209856296296
"TestSubject_10","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.952058214545455
"TestSubject_10","WALKING","GroupedMean_tBodyAccJerkMag-std()",0.037608338009434
"TestSubject_10","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.110877231263158
"TestSubject_10","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.226010197889362
"TestSubject_12","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.962580915166667
"TestSubject_12","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.972745892745098
"TestSubject_12","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.962678857213115
"TestSubject_12","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.02028505044
"TestSubject_12","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.0655781271934783
"TestSubject_12","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.329827968269231
"TestSubject_13","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.980066243387097
"TestSubject_13","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.988813098163265
"TestSubject_13","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.981865616666667
"TestSubject_13","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.131788528797719
"TestSubject_13","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.0433959844
"TestSubject_13","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.451225931090909
"TestSubject_18","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.989526277538462
"TestSubject_18","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.991159350526316
"TestSubject_18","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.986015285890411
"TestSubject_18","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.42541866125
"TestSubject_18","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.3825173332
"TestSubject_18","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.579330320344828
"TestSubject_2","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.98551807625
"TestSubject_2","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.984475868043478
"TestSubject_2","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.976675280185185
"TestSubject_2","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.164150985127119
"TestSubject_2","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.22961718512766
"TestSubject_2","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.21738939458125
"TestSubject_20","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.980161687058824
"TestSubject_20","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.972537871515151
"TestSubject_20","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.938454372328767
"TestSubject_20","WALKING","GroupedMean_tBodyAccJerkMag-std()",0.0210765716843137
"TestSubject_20","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.0467185842571111
"TestSubject_20","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.239444370019608
"TestSubject_24","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.983605927361111
"TestSubject_24","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.985418456176471
"TestSubject_24","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.973108343043478
"TestSubject_24","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.409824562586207
"TestSubject_24","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.143501970018182
"TestSubject_24","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.441068689830508
"TestSubject_4","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.960786430740741
"TestSubject_4","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.9625491104
"TestSubject_4","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.958159482142857
"TestSubject_4","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.316918956
"TestSubject_4","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.216858921977778
"TestSubject_4","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.437261477884615
"TestSubject_9","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.9550268052
"TestSubject_9","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.9517802432
"TestSubject_9","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.963764177777778
"TestSubject_9","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.317113487115385
"TestSubject_9","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.039907818552381
"TestSubject_9","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.445485397959184
"TrainSubject_1","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.9282456284
"TrainSubject_1","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.984120024042553
"TrainSubject_1","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.993096209433962
"TrainSubject_1","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.0744717500625263
"TrainSubject_1","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.0257877197081633
"TrainSubject_1","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.478991622075472
"TrainSubject_11","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.976504858596491
"TrainSubject_11","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.974511726792453
"TrainSubject_11","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.988853960638298
"TrainSubject_11","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.403141284745763
"TrainSubject_11","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.127017223413043
"TrainSubject_11","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.490485807222222
"TrainSubject_14","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.966450909019608
"TrainSubject_14","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.973343388888889
"TrainSubject_14","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.970437182833333
"TrainSubject_14","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.439746918474576
"TrainSubject_14","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.194708838913556
"TrainSubject_14","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.337086266574074
"TrainSubject_15","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.973644462777778
"TrainSubject_15","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.984639018474576
"TrainSubject_15","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.979994800566038
"TrainSubject_15","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.310071425166667
"TrainSubject_15","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.159631710516667
"TrainSubject_15","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.313363553125
"TrainSubject_16","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.987891003571429
"TrainSubject_16","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.983615334057971
"TrainSubject_16","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.986761550641026
"TrainSubject_16","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.403386563921569
"TrainSubject_16","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.0783498875595745
"TrainSubject_16","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.493067129607843
"TrainSubject_17","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.980126745352113
"TrainSubject_17","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.99144649921875
"TrainSubject_17","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.990363248205128
"TrainSubject_17","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.275672786229508
"TrainSubject_17","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.206576683876087
"TrainSubject_17","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.390912450416667
"TrainSubject_19","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.980668287831325
"TrainSubject_19","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.984205184931507
"TrainSubject_19","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.979640838082192
"TrainSubject_19","WALKING","GroupedMean_tBodyAccJerkMag-std()",0.0356558788076923
"TrainSubject_19","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.450612065720513
"TrainSubject_19","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.284060693125
"TrainSubject_21","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.978552618777778
"TrainSubject_21","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.986520865058824
"TrainSubject_21","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.97160651494382
"TrainSubject_21","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.0838487968942308
"TrainSubject_21","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.0952339404955556
"TrainSubject_21","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.404183875893617
"TrainSubject_22","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.959849821805556
"TrainSubject_22","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.968576776774194
"TrainSubject_22","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.958825095396825
"TrainSubject_22","WALKING","GroupedMean_tBodyAccJerkMag-std()",0.111532924945652
"TrainSubject_22","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.0337640982530556
"TrainSubject_22","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.0876501605595238
"TrainSubject_23","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.986685651527778
"TrainSubject_23","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.973668776323529
"TrainSubject_23","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.974811528235294
"TrainSubject_23","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.0268194363050847
"TrainSubject_23","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.292087200087037
"TrainSubject_23","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.362708849411765
"TrainSubject_25","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.961931605342466
"TrainSubject_25","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.988311804923077
"TrainSubject_25","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.982637080945946
"TrainSubject_25","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.542870062567568
"TrainSubject_25","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.482976929827586
"TrainSubject_25","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.674513059846154
"TrainSubject_26","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.989101949473684
"TrainSubject_26","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.989986111666667
"TrainSubject_26","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.982626252972973
"TrainSubject_26","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.279350754237288
"TrainSubject_26","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.111303956316
"TrainSubject_26","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.334531344727273
"TrainSubject_27","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.988586771351351
"TrainSubject_27","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.989200539571429
"TrainSubject_27","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.98415908975
"TrainSubject_27","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.266138940350877
"TrainSubject_27","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.0386367422818182
"TrainSubject_27","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.464610567058824
"TrainSubject_28","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.973312647875
"TrainSubject_28","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.970301646111111
"TrainSubject_28","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.954068391518987
"TrainSubject_28","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.390449724259259
"TrainSubject_28","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.0418872609934783
"TrainSubject_28","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.325362338235294
"TrainSubject_29","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.994646916811594
"TrainSubject_29","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.990531729333333
"TrainSubject_29","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.990495689538462
"TrainSubject_29","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.133036273622642
"TrainSubject_29","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.0307693372041667
"TrainSubject_29","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.254485176020408
"TrainSubject_3","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.976121297903226
"TrainSubject_3","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.966550084230769
"TrainSubject_3","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.948770043278689
"TrainSubject_3","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.139916355325862
"TrainSubject_3","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.0926324494530612
"TrainSubject_3","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.439020591694915
"TrainSubject_30","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.969642290285714
"TrainSubject_30","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.98605764
"TrainSubject_30","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.950762271186441
"TrainSubject_30","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.353751020923077
"TrainSubject_30","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.125283184512903
"TrainSubject_30","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.561837706461538
"TrainSubject_5","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.977477145384615
"TrainSubject_5","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.965757731590909
"TrainSubject_5","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.942962047678571
"TrainSubject_5","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.282242276785714
"TrainSubject_5","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.0292570509829787
"TrainSubject_5","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.310186545957447
"TrainSubject_6","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.950341934385965
"TrainSubject_6","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.948181827818182
"TrainSubject_6","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.956099145964912
"TrainSubject_6","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.0706029648421053
"TrainSubject_6","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.209502174375
"TrainSubject_6","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.169970363039216
"TrainSubject_7","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.967310932307692
"TrainSubject_7","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.970243274166667
"TrainSubject_7","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.968566356037736
"TrainSubject_7","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.027557329277193
"TrainSubject_7","WALKING_DOWNSTAIRS","GroupedMean_tBodyAccJerkMag-std()",0.0901836280510638
"TrainSubject_7","WALKING_UPSTAIRS","GroupedMean_tBodyAccJerkMag-std()",-0.471265710980392
"TrainSubject_8","LAYING","GroupedMean_tBodyAccJerkMag-std()",-0.962954517222222
"TrainSubject_8","SITTING","GroupedMean_tBodyAccJerkMag-std()",-0.980667377391304
"TrainSubject_8","STANDING","GroupedMean_tBodyAccJerkMag-std()",-0.979932239074074
"TrainSubject_8","WALKING","GroupedMean_tBodyAccJerkMag-std()",-0.184571053979167
